"","x","y","ext.v","bii.v","hpar.v","bii.threat","cbd.int"
"287",-84.375,71.4048385620117,0.399116758316282,1.00334000587463,0.0703986770048058,-0.00334000587463379,0.468184965034659
"288",-82.5,71.4048385620117,0.38125961545914,1.00333242717534,0.0609997410903409,-0.00333242717533744,0.440576031295977
"289",-80.625,71.4048385620117,0.358822973947677,1.00275855690415,0.0716436248637341,-0.00275855690415483,0.429928262044096
"290",-78.75,71.4048385620117,0.310363867926219,1.00239217834678,0.0751915861215318,-0.00239217834678129,0.385364620816172
"291",-76.875,71.4048385620117,0.249656779425485,1.00283732434764,0.0609997410903409,-0.00283732434763806,0.308732414559444
"292",-75,71.4048385620117,0.19047619047619,1.00334000587463,0.0910096019149812,-0.00334000587463379,0.278688921828155
"308",-28.125,71.4048385620117,0.454542332225376,0.999054751688163,0.0548864188712887,0.000945248311836844,0.516632586133558
"310",-24.375,71.4048385620117,0.96836837511214,1.00158894777996,0.0716610891631888,-0.00158894777996466,1.04736417799961
"313",54.375,71.4048385620117,0.475101998874119,0.996313727378946,0.0734804264599568,0.0036862726210537,0.561727119029277
"315",69.375,71.4048385620117,0.205357142857143,0.997816122548102,0.0897160284990817,0.0021838774518983,0.30316431005743
"316",71.25,71.4048385620117,0.202380952380952,0.998315256205388,0.0973162569101919,0.00168474379461248,0.306951875294399
"317",75,71.4048385620117,0.166666666666667,0.999847914883503,0.0996934572292531,0.000152085116496892,0.270347903104535
"319",78.75,71.4048385620117,0.144230025155204,0.998488544193606,0.089565798635033,0.00151145580639434,0.240010899003014
"320",80.625,71.4048385620117,0.139517320526971,1.00062275209712,0.100443940632713,-0.000622752097115375,0.242204270761572
"321",82.5,71.4048385620117,0.0855462740338038,1.0011153688647,0.118153615783961,-0.00111536886470298,0.204870747965544
"322",84.375,71.4048385620117,0.0822268629830981,1.00203959571809,0.103750608017629,-0.00203959571808832,0.185001884115127
"323",86.25,71.4048385620117,0.0795938930814228,1.00144600868225,0.110350724035156,-0.00144600868225098,0.19024640358451
"324",88.125,71.4048385620117,0.0838097598817613,1.00143774275784,0.110458223745457,-0.00143774275784381,0.194626896812645
"325",90,71.4048385620117,0.101036858937097,1.00064738166839,0.117994121198966,-0.000647381668386737,0.221253699747713
"326",91.875,71.4048385620117,0.112255179692828,1.00116805482321,0.122259077604924,-0.00116805482321092,0.235916305076632
"327",93.75,71.4048385620117,0.124579970798795,1.0015475153923,0.127859334858202,-0.00154751539230347,0.25333536301043
"328",95.625,71.4048385620117,0.135588276953924,1.00245476045893,0.140945178250881,-0.00245476045893156,0.276043873390938
"329",97.5,71.4048385620117,0.142857142857143,1.00123022196203,0.151734376536237,-0.00123022196203237,0.296792259706325
"330",99.375,71.4048385620117,0.175252017520723,1.00243016933382,0.157667498392527,-0.00243016933382023,0.333204411313232
"331",101.25,71.4048385620117,0.169299636568342,1.00246298313141,0.164077415697121,-0.00246298313140869,0.333682361431377
"332",103.125,71.4048385620117,0.150126008760361,1.00225083181067,0.171808737814755,-0.00225083181067021,0.322645915851507
"333",105,71.4048385620117,0.142857142857143,1.00245476045893,0.163602864873173,-0.00245476045893156,0.30652856126734
"334",106.875,71.4048385620117,0.112121973718916,1.00247935158404,0.152629034780901,-0.00247935158404289,0.264251661543772
"335",108.75,71.4048385620117,0.101036858937097,1.0020641868432,0.166770155488382,-0.00206418684319942,0.268322915474949
"336",110.625,71.4048385620117,0.0920314788818359,1.00246298313141,0.160376295160478,-0.00246298313140869,0.251924163327967
"337",112.5,71.4048385620117,0.0675355139232817,1.00205600261688,0.169130366290345,-0.00205600261688232,0.236941702046396
"338",114.375,71.4048385620117,0.0808131581261044,1.00227546138194,0.180575997088948,-0.00227546138194157,0.261606754136146
"339",116.25,71.4048385620117,0.0763872767251635,1.00246298313141,0.179961914936983,-0.00246298313140869,0.256146940301826
"340",118.125,71.4048385620117,0.0762540707512507,1.00247935158404,0.175975561741176,-0.00247935158404289,0.251907748615349
"341",120,71.4048385620117,0.102409741235158,1.00246298313141,0.152620554012298,-0.00246298313140891,0.254473634187766
"342",121.875,71.4048385620117,0.127535749995519,1.00247935158404,0.160125137335548,-0.00247935158404289,0.287465501656352
"343",123.75,71.4048385620117,0.133011704399472,1.00225901603699,0.121874844102159,-0.0022590160369873,0.254341664748971
"344",125.625,71.4048385620117,0.133088513026162,1.00246298313141,0.131212816889418,-0.00246298313140869,0.263561670043751
"345",127.5,71.4048385620117,0.142017084454733,1.00257267406778,0.145919658452214,-0.00257267406777806,0.287383920179634
"347",133.125,71.4048385620117,0.119047619047619,1.00246298313141,0.155320506275286,-0.00246298313140891,0.274022617918301
"348",135,71.4048385620117,0.119047619047619,1.00238559070931,0.133928489343123,-0.00238559070930933,0.252317610967996
"350",138.75,71.4048385620117,0.166666666666667,1.00266599655151,0.149931165048769,-0.00266599655151367,0.31617597401999
"351",140.625,71.4048385620117,0.179047855119857,1.00266599655151,0.166037610613478,-0.00266599655151367,0.34512652529179
"353",144.375,71.4048385620117,0.161190712262714,1.00246298313141,0.168605082091186,-0.00246298313140869,0.330124945639126
"354",146.25,71.4048385620117,0.125,1.00246298313141,0.163229383979798,-0.00246298313140869,0.288110019499326
"355",148.125,71.4048385620117,0.101190476190476,1.00246298313141,0.158482880441992,-0.00246298313140869,0.259232674149865
"356",150,71.4048385620117,0.119047619047619,1.00255630561514,0.160811677218605,-0.00255630561514431,0.279450784373874
"359",-161.25,69.5007095336914,0.125,1.00277602672577,0.171361170253122,-0.00277602672576904,0.295807304100322
"360",-159.375,69.5007095336914,0.0964534572823335,1.00296401977539,0.163038214449238,-0.00296401977539062,0.258128606848164
"361",-157.5,69.5007095336914,0.135813829129334,1.00277602672577,0.174518035461029,-0.00277602672576904,0.309945649807071
"362",-155.625,69.5007095336914,0.087524885853762,1.00277602672577,0.171612187883511,-0.00277602672576904,0.258244962347221
"363",-153.75,69.5007095336914,0.0952380952380952,1.00288602973887,0.174538639386944,-0.00288602973887464,0.26880417480515
"364",-151.875,69.5007095336914,0.113095238095238,1.00258803367615,0.17796251657593,-0.00258803367614746,0.290904758340442
"365",-150,69.5007095336914,0.0952380952380952,1.00155041180915,0.17412212107832,-0.00155041180914872,0.27098501593388
"366",-148.125,69.5007095336914,0.104166666666667,1.00231642787548,0.174398833249569,-0.00231642787548481,0.278783343518601
"367",-146.25,69.5007095336914,0.107142857142857,1.00274977431764,0.182721789053454,-0.00274977431763546,0.289444664694648
"368",-144.375,69.5007095336914,0.116071428571429,1.00325704564239,0.185054779028671,-0.00325704564238571,0.299848801057471
"369",-142.5,69.5007095336914,0.142857142857143,1.00334000587463,0.200748285281054,-0.00334000587463401,0.342752194958212
"370",-140.625,69.5007095336914,0.330357142857143,1.0023640419713,0.188002771516361,-0.00236404197130469,0.520854354560859
"371",-129.375,69.5007095336914,0.24702380952381,1.00266602371266,0.172156200674258,-0.00266602371266345,0.419977154104033
"372",-127.5,69.5007095336914,0.202380952380952,1.00315201282501,0.15157199654538,-0.00315201282501243,0.352945786633927
"373",-121.875,69.5007095336914,0.31547619047619,1.00268225405307,0.140793488410144,-0.00268225405307021,0.456982643960698
"374",-116.25,69.5007095336914,0.311168332579275,1.00233451448003,0.0555197002109535,-0.00233451448002597,0.366190399716401
"375",-114.375,69.5007095336914,0.240562022678436,1.00157860287436,0.0555197002109535,-0.00157860287436051,0.296411673536497
"376",-112.5,69.5007095336914,0.202380952380952,1.00211490231231,0.0478779171592177,-0.00211490231231437,0.249026333953687
"377",-110.625,69.5007095336914,0.162584435372125,1.00193077632139,0.0478779171592177,-0.00193077632138761,0.20922414992035
"378",-108.75,69.5007095336914,0.154703752073661,1.00158116569946,0.0478779171592177,-0.00158116569946309,0.201953439976504
"379",-106.875,69.5007095336914,0.15062152077912,1.00161039341765,0.0555197002109535,-0.00161039341765012,0.205584275588664
"380",-105,69.5007095336914,0.122220359782062,1.00228133187557,0.0555197002109534,-0.00228133187556523,0.175613338970847
"382",-97.5,69.5007095336914,0.261904761904762,0.99934913722791,0.0235192758010228,0.000650862772090477,0.289606294748376
"384",-91.875,69.5007095336914,0.321428571428571,1.00230490513422,0.0953620465841354,-0.0023049051342241,0.417309091014457
"385",-84.375,69.5007095336914,0.478402557827178,1.00284773653766,0.0982079315575464,-0.00284773653766024,0.577571016372927
"386",-75,69.5007095336914,0.395243682558575,1.00315201282501,0.0705127420933483,-0.00315201282501221,0.464759767390774
"387",-73.125,69.5007095336914,0.417859936517383,1.00328500436808,0.0609997410903409,-0.00328500436808121,0.477604562920263
"388",-71.25,69.5007095336914,0.450794582013731,1.00276215872145,0.0609997410903409,-0.00276215872145258,0.511861565324734
"391",-52.5,69.5007095336914,0.146146188968073,0.996446960238252,0.062288232353894,0.00355303976174803,0.218059440954905
"406",-24.375,69.5007095336914,0.989201278913589,0.888715764107476,0.0640945761798636,0.111284235892524,1.28092409757691
"409",22.5,69.5007095336914,0.226190476190476,0.94530555153142,0.186611318005638,0.0546944484685803,0.525657625374573
"410",24.375,69.5007095336914,0.163690476190476,0.933395002974067,0.185792086976863,0.0666049970259335,0.48499029015867
"411",26.25,69.5007095336914,0.154761904761905,0.916562103224341,0.196396016360113,0.0834378967756592,0.519662369191632
"412",28.125,69.5007095336914,0.19047619047619,0.909577359154355,0.200791128070165,0.090422640845645,0.57382503531949
"413",30,69.5007095336914,0.261904761904762,0.928763665755469,0.208887030330269,0.0712363342445309,0.616739045776931
"414",31.875,69.5007095336914,0.261904761904762,0.946841723252872,0.185110865839805,0.0531582767471279,0.557168688359663
"415",61.875,69.5007095336914,0.199404761904762,0.992858047860864,0.165724933247459,0.00714195213913649,0.384490409246109
"416",63.75,69.5007095336914,0.255952380952381,0.984524443203554,0.165724933247459,0.0154755567964461,0.457819264288164
"418",69.375,69.5007095336914,0.180980060466383,0.995155055405121,0.132807236624609,0.00484494459487905,0.32778251260632
"419",71.25,69.5007095336914,0.192630119424648,0.999568746483419,0.114731229253682,0.000431253516580798,0.312458213149277
"420",75,69.5007095336914,0.176417499622971,0.998564820789397,0.114931321405221,0.00143517921060266,0.298260450016218
"421",76.875,69.5007095336914,0.1350055359028,0.998759369093023,0.119733945755297,0.00124063090697746,0.260995837903033
"422",78.75,69.5007095336914,0.130952380952381,0.998163478710921,0.114963527291398,0.00183652128907852,0.253194467918487
"423",80.625,69.5007095336914,0.133673868482075,0.999636060896592,0.115914738479193,0.000363939103408484,0.254039085328394
"424",82.5,69.5007095336914,0.112585832202245,0.998811582705457,0.130391333432294,0.00118841729454289,0.249157186010243
"425",84.375,69.5007095336914,0.119898956919473,0.995671016889901,0.157997241516976,0.00432898311009922,0.290870755976195
"426",86.25,69.5007095336914,0.106633451249864,1.00025729156368,0.185682278459749,-0.000257291563684703,0.296819253118074
"428",90,69.5007095336914,0.112585832202245,0.997888935204173,0.179460886456705,0.00211106479582668,0.301091616699657
"429",91.875,69.5007095336914,0.145069224493844,1.00258177522483,0.161365576797983,-0.00258177522482583,0.306227249593901
"430",93.75,69.5007095336914,0.172677200307291,1.00246298313141,0.157489443485784,-0.00246298313140869,0.330360028377896
"431",95.625,69.5007095336914,0.175369611492864,1.00266599655151,0.165872777470255,-0.00266599655151367,0.341246139355519
"432",97.5,69.5007095336914,0.133106309900839,1.00207356701867,0.179290851226138,-0.00207356701866956,0.313460459521679
"433",99.375,69.5007095336914,0.146881221463441,1.0014497111988,0.180895775708004,-0.00144971119880211,0.33021886474301
"434",101.25,69.5007095336914,0.162868214662744,1.00126856721909,0.18380710829346,-0.00126856721908575,0.349680453673572
"435",103.125,69.5007095336914,0.156661130763866,1.00189509986012,0.186711676372516,-0.00189509986012126,0.345161366827328
"436",105,69.5007095336914,0.103853811031927,1.00258157740609,0.183848935196716,-0.00258157740609066,0.287605277667716
"437",106.875,69.5007095336914,0.0754526500348691,1.00252237917812,0.1751653708133,-0.00252237917811726,0.250187246755983
"438",108.75,69.5007095336914,0.0589562509425733,1.00094622839606,0.172254038227845,-0.0009462283960604,0.23364085636583
"439",110.625,69.5007095336914,0.0508499410417344,1.00231869110212,0.179063720137469,-0.00231869110211846,0.229739299017293
"440",112.5,69.5007095336914,0.0476190476190476,1.0012766688269,0.189901114288834,-0.00127666882690414,0.239584700736031
"441",114.375,69.5007095336914,0.0476190476190476,1.00139328059959,0.190891791875571,-0.00139328059958643,0.24036930499626
"442",116.25,69.5007095336914,0.0524944640971996,0.999300523828424,0.191882469462309,0.000699476171575952,0.250385515471071
"443",118.125,69.5007095336914,0.0779485109621886,1.00093648345137,0.184930808280367,-0.000936483451369208,0.265778058016616
"444",120,69.5007095336914,0.1396844021227,1.00076567818905,0.182006024727518,-0.000765678189051489,0.325425231403461
"445",121.875,69.5007095336914,0.203035739994554,0.999599723145366,0.169404500085452,0.000400276854634174,0.378758013182133
"446",123.75,69.5007095336914,0.195977318223822,1.00054849568915,0.176011593127022,-0.000548495689145057,0.376533782043237
"447",125.625,69.5007095336914,0.168340266066254,1.0016839530872,0.20151823451971,-0.00168395308719504,0.37248738560925
"448",127.5,69.5007095336914,0.169955712777597,1.00266599655151,0.167804433984382,-0.00266599655151367,0.337756145313115
"449",129.375,69.5007095336914,0.156944910054484,1.00266599655151,0.158685169286666,-0.00266599655151367,0.315308946389301
"450",131.25,69.5007095336914,0.155329463343141,1.0025472044581,0.161152362854425,-0.00254720445809653,0.316431211078464
"451",133.125,69.5007095336914,0.158050950872835,1.00266599655151,0.190083537635285,-0.00266599655151389,0.348504566184607
"452",135,69.5007095336914,0.158050950872835,1.00260660050481,0.203573600204282,-0.0026066005048051,0.362403152357358
"453",136.875,69.5007095336914,0.170210415724093,1.00266599655151,0.159811774870689,-0.00266599655151367,0.329847155037841
"454",138.75,69.5007095336914,0.176417499622971,1.00266599655151,0.141455028537511,-0.00266599655151367,0.317356239657764
"455",140.625,69.5007095336914,0.176955981860085,1.00260660050481,0.148230696197461,-0.0026066005048051,0.324938208664822
"456",142.5,69.5007095336914,0.172109641726055,1.00246298313141,0.154949670221924,-0.00246298313140869,0.327192400742667
"457",144.375,69.5007095336914,0.151785714285714,1.00240330806628,0.184917421451703,-0.00240330806627753,0.337416318868912
"458",146.25,69.5007095336914,0.129875416478152,1.00211539866359,0.18369090717255,-0.0021153986635909,0.314613800881595
"459",148.125,69.5007095336914,0.12312985034216,1.00234363300115,0.168168090216295,-0.00234363300114637,0.291501456943267
"460",150,69.5007095336914,0.148300117916531,1.00158560348791,0.164250096776414,-0.0015856034879107,0.314378843868262
"461",151.875,69.5007095336914,0.135289315193418,1.00215750932693,0.171093734524093,-0.00215750932693481,0.307124754462677
"462",153.75,69.5007095336914,0.148809523809524,1.00256448984146,0.172108463548554,-0.00256448984146118,0.321011495771311
"463",155.625,69.5007095336914,0.172619047619048,1.00243776221396,0.1808462622716,-0.00243776221395819,0.354214014993562
"464",157.5,69.5007095336914,0.19047619047619,1.00243776221396,0.180599198726562,-0.00243776221395819,0.371982505845788
"465",159.375,69.5007095336914,0.19047619047619,1.00253946674275,0.183202667149347,-0.0025394667427463,0.374443975012287
"466",163.125,69.5007095336914,0.226190476190476,1.00230132451907,0.16632239407473,-0.00230132451906684,0.393704099362003
"467",165,69.5007095336914,0.119047619047619,1.00237856398599,0.156457651753405,-0.00237856398598524,0.275349169303399
"470",172.5,69.5007095336914,0.130952380952381,1.00223446977543,0.17783607984522,-0.00223446977543063,0.309486455502618
"471",174.375,69.5007095336914,0.157738095238095,1.00219981780901,0.167792832945153,-0.00219981780901435,0.326324350835771
"472",176.25,69.5007095336914,0.178571428571429,1.0020040652671,0.155612086513367,-0.0020040652671014,0.335285790664935
"473",-178.125,67.5965805053711,0.264880952380952,0.997104817890436,0.112865933366909,0.00289518210956352,0.388274151653461
"474",-176.25,67.5965805053711,0.470238095238095,0.994543176959268,0.133839380307923,0.00545682304073214,0.621941961257914
"475",-163.125,67.5965805053711,0.0516754426653419,1.00296401977539,0.20943809110254,-0.00296401977539062,0.26034626978495
"476",-161.25,67.5965805053711,0.0465212423334673,1.00161456074056,0.198504501453037,-0.00161456074056354,0.246607452067625
"477",-159.375,67.5965805053711,0.0463802303586686,1.00334000587463,0.221142642777622,-0.00334000587463401,0.266227212409447
"478",-157.5,67.5965805053711,0.0238095238095238,1.00315201282501,0.231404781521694,-0.00315201282501243,0.254301102214592
"479",-155.625,67.5965805053711,0.066881193055047,1.00334000587463,0.230941457951817,-0.00334000587463401,0.29692755544152
"480",-153.75,67.5965805053711,0.105047939946412,1.00334000587463,0.23979613229826,-0.00334000587463401,0.344491077987704
"481",-151.875,67.5965805053711,0.127810005157713,1.00298087535339,0.25024563893893,-0.00298087535338754,0.378838892127964
"482",-150,67.5965805053711,0.124667629363045,1.00294716419739,0.252605675567525,-0.00294716419739371,0.37814471137199
"483",-148.125,67.5965805053711,0.118881433729142,1.00238853693008,0.252944239352038,-0.00238853693008445,0.373741491528118
"484",-146.25,67.5965805053711,0.136572391267807,1.00188235396127,0.26056543934346,-0.00188235396126513,0.400368999968358
"485",-144.375,67.5965805053711,0.157763268581774,1.00250197659625,0.265419856652232,-0.00250197659624996,0.425504773559725
"486",-142.5,67.5965805053711,0.162476832273776,0.998071286265258,0.271447418404658,0.00192871373474202,0.445066151868868
"487",-140.625,67.5965805053711,0.202829161649027,1.0030580163002,0.263386340308791,-0.00305801630020164,0.467821262514708
"488",-138.75,67.5965805053711,0.208897381232528,1.00001892447472,0.268394179870396,-1.89244747164086e-05,0.484992241724753
"489",-136.875,67.5965805053711,0.227278253388782,1.0030664440892,0.268324135792064,-0.00306644408919987,0.497523036235361
"490",-135,67.5965805053711,0.304568540482294,0.991392675179676,0.251671865281251,0.00860732482032367,0.581289486037095
"491",-133.125,67.5965805053711,0.29092640536172,0.996990651154191,0.227661139679613,0.00300934884580939,0.532066509656958
"492",-131.25,67.5965805053711,0.264332049738162,0.998595644652591,0.205875593900698,0.00140435534740857,0.479838085898185
"493",-129.375,67.5965805053711,0.242118887169651,1.00065425546927,0.215115204071449,-0.00065425546927278,0.462843950897731
"494",-127.5,67.5965805053711,0.241620331214219,1.00206245566369,0.208594704883702,-0.00206245566369323,0.452930851241927
"495",-125.625,67.5965805053711,0.307262707008887,1.00011258948325,0.200194473179991,-0.000112589483253211,0.514397871163617
"496",-123.75,67.5965805053711,0.333000962696378,1.00312672945802,0.190612588965251,-0.00312672945801706,0.524700500717032
"497",-121.875,67.5965805053711,0.320381112830349,1.00297244756439,0.177812009822957,-0.00297244756438908,0.499187747424227
"498",-120,67.5965805053711,0.270949171964453,1.00295559198639,0.170005155803864,-0.00295559198639239,0.441359157671129
"499",-118.125,67.5965805053711,0.255237292991113,1.00315201282501,0.141307855505349,-0.00315201282501243,0.395800098823543
"500",-116.25,67.5965805053711,0.295191759785647,1.00315201282501,0.134255372486446,-0.00315201282501243,0.428915534707573
"501",-114.375,67.5965805053711,0.323050106013263,1.00334000587463,0.137127962589025,-0.00334000587463401,0.45959741466675
"502",-112.5,67.5965805053711,0.271049865339168,1.00334000587463,0.131544868171446,-0.00334000587463401,0.401416073499546
"503",-110.625,67.5965805053711,0.263193925852499,1.00334000587463,0.12548993413606,-0.00334000587463401,0.387301813406278
"505",-106.875,67.5965805053711,0.229574557334658,1.00334000587463,0.116041544699354,-0.00334000587463401,0.343720780490072
"506",-105,67.5965805053711,0.195431459517706,1.00332207611427,0.107420143127796,-0.00332207611427271,0.300491130326819
"507",-103.125,67.5965805053711,0.226356661508954,1.00334000587463,0.118044267953847,-0.00334000587463401,0.342519537481499
"508",-101.25,67.5965805053711,0.225475388229209,1.00332207611427,0.118044267953847,-0.00332207611427271,0.341665170973105
"509",-99.375,67.5965805053711,0.204118325596764,1.00270215042838,0.118044267953847,-0.00270215042837774,0.321321994580778
"510",-97.5,67.5965805053711,0.173616159529913,1.00237798690796,0.107420143127796,-0.00237798690795921,0.280318103544266
"511",-93.75,67.5965805053711,0.20199823505664,1.00332207611427,0.0992535286940846,-0.00332207611427271,0.298774373031147
"512",-91.875,67.5965805053711,0.257664580824514,1.00265933893024,0.0917206930260806,-0.00265933893024428,0.348548311684351
"513",-90,67.5965805053711,0.333232639958618,1.00237798690796,0.0839137067388397,-0.00237798690795921,0.417382133334583
"514",-88.125,67.5965805053711,0.351165302846797,1.00277933412872,0.101491303301315,-0.00277933412871856,0.452654924629685
"515",-86.25,67.5965805053711,0.385474585982227,1.00293167367272,0.114333863949954,-0.0029316736727194,0.500102710893464
"516",-84.375,67.5965805053711,0.42433124749118,1.00334000587463,0.0868409743313336,-0.00334000587463401,0.510429650000323
"517",-82.5,67.5965805053711,0.455906045499933,1.00325443713882,0.0971393256084226,-0.00325443713882168,0.55298274310553
"520",-71.25,67.5965805053711,0.4975727121666,1.00287002325058,0.0609997410903409,-0.00287002325057983,0.558858212539753
"521",-69.375,67.5965805053711,0.51138103260565,1.00268203020096,0.0609997410903409,-0.00268203020095825,0.57316003063473
"522",-67.5,67.5965805053711,0.558093633601274,1.00185735426203,0.0609997410903409,-0.00185735426202971,0.621910355621019
"523",-65.625,67.5965805053711,0.52345197982889,1.00297040308578,0.0927658383671041,-0.00297040308578334,0.617234077265306
"524",-52.5,67.5965805053711,0.144952060053588,0.996502552901803,0.0761355710999912,0.00349744709819655,0.230893577640288
"525",-50.625,67.5965805053711,0.0745961205669182,1.00135044182025,0.0813899422229641,-0.00135044182025301,0.155800315164885
"535",16.875,67.5965805053711,0.269594516072954,0.935389025822589,0.201468731629513,0.0646109741774111,0.603991041925689
"536",18.75,67.5965805053711,0.251047458598223,0.973171262203248,0.201170369856031,0.0268287377967521,0.51123883438972
"537",20.625,67.5965805053711,0.260524932669584,0.943343857330612,0.201249237037191,0.0566561426693883,0.579090552890223
"538",22.5,67.5965805053711,0.304669233857009,0.896224648453413,0.21003521688291,0.103775351546587,0.724567137878495
"539",24.375,67.5965805053711,0.286313535044434,0.881041720127555,0.223504647621591,0.118958279872445,0.749433449334968
"540",26.25,67.5965805053711,0.272480041261704,0.894603861766871,0.227822390354393,0.105396138233129,0.713418618371647
"541",28.125,67.5965805053711,0.259145103434407,0.863679430689454,0.228367893816132,0.136320569310546,0.760866260874534
"542",30,67.5965805053711,0.242285072488129,0.933390554781015,0.224413576481356,0.0666094452189853,0.603773604477284
"544",33.75,67.5965805053711,0.276619528967237,1.0441005605062,0.197819654907152,-0.0441005605061981,0.395206917499137
"545",35.625,67.5965805053711,0.270667148014856,0.855613750507481,0.167716284328853,0.144386249492519,0.726266550058944
"546",37.5,67.5965805053711,0.238095238095238,0.967354333126368,0.158704924319896,0.0326456668736319,0.466132714389354
"547",39.375,67.5965805053711,0.24702380952381,0.944151035022498,0.146049101784332,0.0558489649775016,0.507492950284873
"548",45,67.5965805053711,0.178571428571429,0.955833612728349,0.156414764055469,0.0441663872716512,0.426205298443612
"549",48.75,67.5965805053711,0.119047619047619,0.90919765250334,0.17300926538122,0.0908023474966605,0.474097877183746
